zoomlevel,regionId,regionSize,algorithm,rate,delta,waypointCost,computionCost,mappingCost,renderingCost,quality,qualityCost
15,5,0.015625,1,5.0E-5,32,430,2,0,0,0.0,1
15,5,0.015625,1,5.0E-5,64,429,4,0,0,0.0,0
15,5,0.015625,1,1.0E-5,0,424,4,0,0,0.0,0
15,5,0.015625,1,1.0E-5,4,427,4,0,0,0.0,0
15,5,0.015625,1,1.0E-5,8,431,4,0,0,0.0,1
15,5,0.015625,1,1.0E-5,16,433,4,0,0,0.0,1
15,5,0.015625,1,1.0E-5,32,424,4,0,0,0.0,0
15,5,0.015625,1,1.0E-5,64,429,4,0,0,0.0,0
15,5,0.03125,0,0.01,0,427,0,0,0,0.13981042654028436,3
15,5,0.03125,0,0.005,0,425,0,0,0,0.06872037914691943,3
15,5,0.03125,0,0.001,0,427,0,0,0,0.009478672985781991,4
15,5,0.03125,0,5.0E-4,0,424,0,0,0,0.0,3
15,5,0.03125,0,1.0E-4,0,432,0,0,0,0.0,3
15,5,0.03125,0,5.0E-5,0,425,0,0,0,0.0,4
15,5,0.03125,0,1.0E-5,0,432,0,0,0,0.0,3
15,5,0.03125,1,0.01,0,436,14,0,0,0.3412322274881517,4
15,5,0.03125,1,0.01,4,429,15,0,0,0.9976303317535545,5
15,5,0.03125,1,0.01,8,432,19,0,1,1.0,8
15,5,0.03125,1,0.01,16,428,30,0,0,1.0,22
15,5,0.03125,1,0.01,32,432,65,1,0,1.0,79
15,5,0.03125,1,0.01,64,427,170,0,1,1.0,259
15,5,0.03125,1,0.005,0,428,12,0,0,0.2109004739336493,3
15,5,0.03125,1,0.005,4,432,13,0,0,0.8981042654028436,4
15,5,0.03125,1,0.005,8,425,14,0,0,1.0,6
15,5,0.03125,1,0.005,16,428,21,0,0,1.0,14
15,5,0.03125,1,0.005,32,429,43,0,1,1.0,56
15,5,0.03125,1,0.005,64,434,137,0,0,1.0,234
15,5,0.03125,1,0.001,0,433,11,0,0,0.09004739336492891,4
15,5,0.03125,1,0.001,4,437,12,0,1,0.6374407582938388,3
15,5,0.03125,1,0.001,8,438,11,0,0,0.9620853080568721,5
15,5,0.03125,1,0.001,16,430,15,1,0,1.0,6
15,5,0.03125,1,0.001,32,431,22,0,0,1.0,21
15,5,0.03125,1,0.001,64,424,54,0,0,1.0,81
15,5,0.03125,1,5.0E-4,0,424,8,0,0,0.0,3
15,5,0.03125,1,5.0E-4,4,428,9,0,0,0.0,3
15,5,0.03125,1,5.0E-4,8,430,9,0,0,0.0,3
15,5,0.03125,1,5.0E-4,16,427,9,0,0,0.0,3
15,5,0.03125,1,5.0E-4,32,425,9,0,0,0.0,3
15,5,0.03125,1,5.0E-4,64,432,9,0,0,0.0,3
15,5,0.03125,1,1.0E-4,0,426,9,0,0,0.0,3
15,5,0.03125,1,1.0E-4,4,423,9,0,0,0.0,3
15,5,0.03125,1,1.0E-4,8,427,9,0,0,0.0,3
15,5,0.03125,1,1.0E-4,16,422,9,0,0,0.0,3
15,5,0.03125,1,1.0E-4,32,429,9,0,0,0.0,3
15,5,0.03125,1,1.0E-4,64,425,9,0,0,0.0,3
15,5,0.03125,1,5.0E-5,0,429,9,0,0,0.0,3
15,5,0.03125,1,5.0E-5,4,430,9,0,0,0.0,2
15,5,0.03125,1,5.0E-5,8,426,9,0,0,0.0,3
15,5,0.03125,1,5.0E-5,16,433,8,0,0,0.0,3
15,5,0.03125,1,5.0E-5,32,427,8,0,0,0.0,3
15,5,0.03125,1,5.0E-5,64,431,8,0,0,0.0,3
15,5,0.03125,1,1.0E-5,0,426,8,0,0,0.0,3
15,5,0.03125,1,1.0E-5,4,426,8,0,0,0.0,3
15,5,0.03125,1,1.0E-5,8,427,9,0,0,0.0,3
15,5,0.03125,1,1.0E-5,16,433,8,0,0,0.0,3
15,5,0.03125,1,1.0E-5,32,432,8,0,0,0.0,3
15,5,0.03125,1,1.0E-5,64,428,8,0,0,0.0,3
15,5,0.0625,0,0.01,0,430,0,1,0,0.10638297872340426,3
15,5,0.0625,0,0.005,0,432,0,0,0,0.05200945626477541,4
15,5,0.0625,0,0.001,0,438,0,0,0,0.00591016548463357,4
15,5,0.0625,0,5.0E-4,0,434,0,0,0,0.0,4
15,5,0.0625,0,1.0E-4,0,430,0,0,0,0.0,3
15,5,0.0625,0,5.0E-5,0,436,0,0,0,0.0,4
15,5,0.0625,0,1.0E-5,0,433,0,0,0,0.0,3
15,5,0.0625,1,0.01,0,432,16,0,1,0.24231678486997635,4
15,5,0.0625,1,0.01,4,435,17,0,0,0.9562647754137116,6
15,5,0.0625,1,0.01,8,431,21,0,1,0.9893617021276596,8
15,5,0.0625,1,0.01,16,432,32,1,0,1.0,22
15,5,0.0625,1,0.01,32,434,71,0,1,1.0,92
15,5,0.0625,1,0.01,64,427,170,0,0,1.0,294
15,5,0.0625,1,0.005,0,429,14,1,0,0.1607565011820331,3
15,5,0.0625,1,0.005,4,426,17,0,0,0.9278959810874704,5
15,5,0.0625,1,0.005,8,427,17,0,0,0.9881796690307328,7
15,5,0.0625,1,0.005,16,428,25,0,0,1.0,18
15,5,0.0625,1,0.005,32,430,55,0,0,1.0,72
15,5,0.0625,1,0.005,64,430,144,0,0,1.0,243
15,5,0.0625,1,0.001,0,432,12,0,0,0.06855791962174941,4
15,5,0.0625,1,0.001,4,424,13,0,0,0.566193853427896,4
15,5,0.0625,1,0.001,8,435,14,0,0,0.8770685579196218,5
15,5,0.0625,1,0.001,16,434,16,0,0,1.0,9
15,5,0.0625,1,0.001,32,428,26,0,0,1.0,28
15,5,0.0625,1,0.001,64,432,66,0,0,1.0,109
15,5,0.0625,1,5.0E-4,0,427,10,0,0,0.0,4
15,5,0.0625,1,5.0E-4,4,426,9,0,0,0.0,4
15,5,0.0625,1,5.0E-4,8,429,11,0,0,0.0,3
15,5,0.0625,1,5.0E-4,16,429,10,0,0,0.0,3
15,5,0.0625,1,5.0E-4,32,426,10,0,0,0.0,3
15,5,0.0625,1,5.0E-4,64,426,10,0,0,0.0,4
15,5,0.0625,1,1.0E-4,0,423,8,0,0,0.0,4
15,5,0.0625,1,1.0E-4,4,434,10,0,0,0.0,3
15,5,0.0625,1,1.0E-4,8,433,9,0,0,0.0,4
15,5,0.0625,1,1.0E-4,16,437,10,0,0,0.0,3
15,5,0.0625,1,1.0E-4,32,428,10,0,0,0.0,4
15,5,0.0625,1,1.0E-4,64,436,10,0,0,0.0,4
15,5,0.0625,1,5.0E-5,0,432,10,0,0,0.0,4
15,5,0.0625,1,5.0E-5,4,431,10,0,0,0.0,5
15,5,0.0625,1,5.0E-5,8,430,10,0,0,0.0,4
15,5,0.0625,1,5.0E-5,16,425,10,0,0,0.0,4
15,5,0.0625,1,5.0E-5,32,427,10,0,0,0.0,3
15,5,0.0625,1,5.0E-5,64,427,9,0,0,0.0,4
15,5,0.0625,1,1.0E-5,0,427,10,0,0,0.0,3
15,5,0.0625,1,1.0E-5,4,434,10,0,0,0.0,4
15,5,0.0625,1,1.0E-5,8,428,9,0,0,0.0,4
15,5,0.0625,1,1.0E-5,16,427,10,0,0,0.0,4
15,5,0.0625,1,1.0E-5,32,431,10,0,0,0.0,4
15,5,0.0625,1,1.0E-5,64,425,10,0,0,0.0,3
15,5,0.125,0,0.01,0,430,0,0,0,0.060759493670886074,4
15,5,0.125,0,0.005,0,430,0,0,0,0.04556962025316456,4
15,5,0.125,0,0.001,0,431,0,0,0,0.010759493670886076,4
15,5,0.125,0,5.0E-4,0,431,0,0,0,0.0,4
15,5,0.125,0,1.0E-4,0,429,0,0,0,0.0,4
15,5,0.125,0,5.0E-5,0,432,0,0,0,0.0,4
15,5,0.125,0,1.0E-5,0,430,0,0,0,0.0,4
15,5,0.125,1,0.01,0,430,17,0,1,0.19177215189873417,5
15,5,0.125,1,0.01,4,426,19,1,0,0.9082278481012658,6
15,5,0.125,1,0.01,8,434,23,0,1,0.9677215189873418,12
15,5,0.125,1,0.01,16,434,39,0,1,0.9867088607594937,34
15,5,0.125,1,0.01,32,431,91,0,1,0.9987341772151899,130
15,5,0.125,1,0.01,64,430,236,1,0,1.0,422
15,5,0.125,1,0.005,0,431,15,0,0,0.13544303797468354,5
15,5,0.125,1,0.005,4,428,17,1,0,0.8531645569620253,6
15,5,0.125,1,0.005,8,428,19,0,0,0.9626582278481013,10
15,5,0.125,1,0.005,16,429,29,0,0,0.9867088607594937,26
15,5,0.125,1,0.005,32,434,67,1,0,0.9987341772151899,95
15,5,0.125,1,0.005,64,431,190,0,0,1.0,346
15,5,0.125,1,0.001,0,434,15,0,0,0.03734177215189873,4
15,5,0.125,1,0.001,4,432,14,0,0,0.34240506329113923,5
15,5,0.125,1,0.001,8,430,15,0,0,0.5860759493670886,6
15,5,0.125,1,0.001,16,427,18,0,0,0.8373417721518988,10
15,5,0.125,1,0.001,32,426,28,0,0,0.9987341772151899,31
15,5,0.125,1,0.001,64,426,68,0,0,1.0,112
15,5,0.125,1,5.0E-4,0,432,13,0,0,0.0,4
15,5,0.125,1,5.0E-4,4,435,12,0,0,0.0,4
15,5,0.125,1,5.0E-4,8,436,12,0,0,0.0,4
15,5,0.125,1,5.0E-4,16,436,12,0,0,0.0,4
15,5,0.125,1,5.0E-4,32,438,11,0,0,0.0,5
15,5,0.125,1,5.0E-4,64,428,11,0,0,0.0,5
15,5,0.125,1,1.0E-4,0,425,12,0,0,0.0,4
15,5,0.125,1,1.0E-4,4,432,11,0,0,0.0,5
15,5,0.125,1,1.0E-4,8,425,12,0,0,0.0,4
15,5,0.125,1,1.0E-4,16,432,11,0,0,0.0,5
15,5,0.125,1,1.0E-4,32,436,11,0,0,0.0,4
15,5,0.125,1,1.0E-4,64,436,12,0,0,0.0,4
15,5,0.125,1,5.0E-5,0,427,12,0,0,0.0,4
15,5,0.125,1,5.0E-5,4,433,11,0,0,0.0,4
15,5,0.125,1,5.0E-5,8,433,11,0,0,0.0,5
15,5,0.125,1,5.0E-5,16,425,11,0,0,0.0,5
15,5,0.125,1,5.0E-5,32,438,11,0,0,0.0,5
15,5,0.125,1,5.0E-5,64,436,12,0,0,0.0,4
15,5,0.125,1,1.0E-5,0,434,11,0,0,0.0,5
15,5,0.125,1,1.0E-5,4,434,11,0,0,0.0,4
15,5,0.125,1,1.0E-5,8,428,12,0,0,0.0,4
15,5,0.125,1,1.0E-5,16,425,11,0,0,0.0,4
15,5,0.125,1,1.0E-5,32,435,11,0,0,0.0,4
15,5,0.125,1,1.0E-5,64,433,12,0,0,0.0,4
15,5,0.25,0,0.01,0,470,1,0,0,0.14385814385814386,45
15,5,0.25,0,0.005,0,469,1,0,0,0.0787930787930788,44
15,5,0.25,0,0.001,0,472,1,0,0,0.026026026026026026,42
15,5,0.25,0,5.0E-4,0,467,1,0,0,0.00958100958100958,43
15,5,0.25,0,1.0E-4,0,465,1,0,0,0.0018590018590018591,44
15,5,0.25,0,5.0E-5,0,459,0,0,0,0.001287001287001287,43
15,5,0.25,0,1.0E-5,0,466,1,0,0,0.0,44
15,5,0.25,1,0.01,0,461,134,4,5,0.5748605748605748,50
15,5,0.25,1,0.01,4,472,160,4,5,0.980980980980981,71
15,5,0.25,1,0.01,8,462,213,2,3,0.9994279994279994,124
15,5,0.25,1,0.01,16,467,366,3,2,1.0,305
15,5,0.25,1,0.01,32,467,743,2,1,1.0,997
15,5,0.25,1,0.01,64,460,1595,1,1,1.0,3067
15,5,0.25,1,0.005,0,471,124,3,2,0.42556842556842556,46
15,5,0.25,1,0.005,4,469,137,3,2,0.9576719576719577,63
15,5,0.25,1,0.005,8,465,176,3,2,0.9975689975689975,100
15,5,0.25,1,0.005,16,455,261,2,2,1.0,235
15,5,0.25,1,0.005,32,459,555,2,1,1.0,781
15,5,0.25,1,0.005,64,459,1284,1,1,1.0,2495
15,5,0.25,1,0.001,0,465,101,1,1,0.15172315172315173,47
15,5,0.25,1,0.001,4,459,104,1,1,0.7538967538967539,58
15,5,0.25,1,0.001,8,469,118,1,0,0.8876018876018876,68
15,5,0.25,1,0.001,16,471,162,1,0,0.965965965965966,131
15,5,0.25,1,0.001,32,468,306,1,1,1.0,454
15,5,0.25,1,0.001,64,469,722,1,0,1.0,1508
15,5,0.25,1,5.0E-4,0,458,92,0,1,0.0970970970970971,44
15,5,0.25,1,5.0E-4,4,469,96,1,1,0.6507936507936508,48
15,5,0.25,1,5.0E-4,8,463,107,1,0,0.8086658086658086,60
15,5,0.25,1,5.0E-4,16,459,133,0,1,0.9300729300729301,104
15,5,0.25,1,5.0E-4,32,462,239,1,0,0.9951379951379952,351
15,5,0.25,1,5.0E-4,64,465,593,0,1,1.0,1284
15,5,0.25,1,1.0E-4,0,459,90,0,0,0.027313027313027313,44
15,5,0.25,1,1.0E-4,4,462,90,0,1,0.2778492778492779,45
15,5,0.25,1,1.0E-4,8,467,96,1,0,0.4412984412984413,50
15,5,0.25,1,1.0E-4,16,460,104,0,0,0.5738595738595739,70
15,5,0.25,1,1.0E-4,32,472,149,0,0,0.7437437437437437,191
15,5,0.25,1,1.0E-4,64,467,318,0,1,0.9212069212069212,738
15,5,0.25,1,5.0E-5,0,468,89,0,1,0.019305019305019305,43
15,5,0.25,1,5.0E-5,4,469,89,0,0,0.21764621764621764,45
15,5,0.25,1,5.0E-5,8,468,92,0,0,0.3793793793793794,48
15,5,0.25,1,5.0E-5,16,467,99,0,0,0.4914914914914915,60
15,5,0.25,1,5.0E-5,32,467,126,0,0,0.5885885885885885,131
15,5,0.25,1,5.0E-5,64,471,246,1,0,0.8542828542828543,515
15,5,0.25,1,1.0E-5,0,469,87,0,0,0.0,44
15,5,0.25,1,1.0E-5,4,466,86,0,0,0.0,44
15,5,0.25,1,1.0E-5,8,467,84,0,0,0.0,43
15,5,0.25,1,1.0E-5,16,469,87,0,0,0.0,45
15,5,0.25,1,1.0E-5,32,466,85,0,0,0.0,45
15,5,0.25,1,1.0E-5,64,466,85,0,0,0.0,43
15,5,0.5,0,0.01,0,518,2,2,1,0.14002337218709734,199
15,5,0.5,0,0.005,0,519,1,1,1,0.08887423965481077,200
15,5,0.5,0,0.001,0,519,2,0,0,0.02439097474005933,196
15,5,0.5,0,5.0E-4,0,512,1,0,0,0.012405237767057202,201
15,5,0.5,0,1.0E-4,0,510,2,0,0,0.0026368621340604683,197
15,5,0.5,0,5.0E-5,0,515,1,0,0,0.0013783597518952446,195
15,5,0.5,0,1.0E-5,0,515,1,0,0,2.9964342432505317E-4,198
15,5,0.5,1,0.01,0,512,606,11,16,0.4826356635603632,210
15,5,0.5,1,0.01,4,509,687,12,16,0.9543043777904294,317
15,5,0.5,1,0.01,8,517,1063,10,10,0.9818715728283343,502
15,5,0.5,1,0.01,16,517,1641,9,9,0.9999101069727024,1187
15,5,0.5,1,0.01,32,516,3082,7,6,1.0,4171
15,5,0.5,1,0.01,64,514,6811,6,5,1.0,11838
15,5,0.5,1,0.005,0,520,506,8,8,0.35747460521978847,204
15,5,0.5,1,0.005,4,513,575,8,8,0.9190663110898032,284
15,5,0.5,1,0.005,8,519,753,8,7,0.9772570640937285,402
15,5,0.5,1,0.005,16,509,1252,7,6,0.9905312677913283,933
15,5,0.5,1,0.005,32,510,2331,5,5,0.9993707488089174,3023
15,5,0.5,1,0.005,64,524,5136,4,4,1.0,9437
15,5,0.5,1,0.001,0,518,440,3,2,0.13732658136817188,198
15,5,0.5,1,0.001,4,511,461,3,4,0.7684055973391664,222
15,5,0.5,1,0.001,8,522,509,3,3,0.9093578641416714,276
15,5,0.5,1,0.001,16,517,675,2,3,0.9558924879393522,505
15,5,0.5,1,0.001,32,516,1177,2,3,0.9768075989572409,1752
15,5,0.5,1,0.001,64,521,2856,3,2,1.0,5541
15,5,0.5,1,5.0E-4,0,525,421,2,2,0.07766757558505379,206
15,5,0.5,1,5.0E-4,4,519,436,2,2,0.6323674826955923,215
15,5,0.5,1,5.0E-4,8,511,469,2,2,0.8290534264225572,250
15,5,0.5,1,5.0E-4,16,509,573,2,2,0.9277260060527972,400
15,5,0.5,1,5.0E-4,32,514,914,2,2,0.9686872621580319,1243
15,5,0.5,1,5.0E-4,64,514,2129,2,1,0.991520091091601,4406
15,5,0.5,1,1.0E-4,0,517,417,1,0,0.019686572978155993,194
15,5,0.5,1,1.0E-4,4,518,418,1,0,0.23369190663110898,200
15,5,0.5,1,1.0E-4,8,519,431,0,1,0.3938213525904174,210
15,5,0.5,1,1.0E-4,16,520,453,0,1,0.5226680250501903,264
15,5,0.5,1,1.0E-4,32,509,586,1,0,0.7105744164444311,621
15,5,0.5,1,1.0E-4,64,510,1017,1,0,0.9625445719593684,1854
15,5,0.5,1,5.0E-5,0,518,413,1,0,0.010547448536241873,192
15,5,0.5,1,5.0E-5,4,510,413,1,0,0.13978365744763732,198
15,5,0.5,1,5.0E-5,8,514,422,1,0,0.2654541096095646,204
15,5,0.5,1,5.0E-5,16,516,441,0,0,0.4325053186707818,231
15,5,0.5,1,5.0E-5,32,519,500,0,0,0.6648188655499955,430
15,5,0.5,1,5.0E-5,64,517,756,0,1,0.9149911605189824,1162
15,5,0.5,1,1.0E-5,0,512,416,0,0,0.0019476822581128456,197
15,5,0.5,1,1.0E-5,4,511,419,0,0,0.02433104605519432,197
15,5,0.5,1,1.0E-5,8,513,418,0,1,0.04587540826416564,196
15,5,0.5,1,1.0E-5,16,518,428,0,0,0.08992299163994846,202
15,5,0.5,1,1.0E-5,32,511,425,0,0,0.13795583255925448,237
15,5,0.5,1,1.0E-5,64,518,472,0,0,0.24166242171815538,391
15,6,0.0078125,0,0.01,0,434,0,0,0,0.0,0
15,6,0.0078125,0,0.005,0,432,0,0,0,0.0,0
15,6,0.0078125,0,0.001,0,421,0,0,0,0.0,0
15,6,0.0078125,0,5.0E-4,0,431,0,0,0,0.0,0
15,6,0.0078125,0,1.0E-4,0,435,0,0,0,0.0,0
15,6,0.0078125,0,5.0E-5,0,428,0,0,0,0.0,0
15,6,0.0078125,0,1.0E-5,0,435,0,0,0,0.0,0
15,6,0.0078125,1,0.01,0,434,2,0,0,0.0,0
15,6,0.0078125,1,0.01,4,435,0,0,0,0.0,0
15,6,0.0078125,1,0.01,8,434,0,0,0,0.0,0
15,6,0.0078125,1,0.01,16,423,0,0,0,0.0,0
15,6,0.0078125,1,0.01,32,425,0,0,0,0.0,0
15,6,0.0078125,1,0.01,64,435,0,0,0,0.0,0
15,6,0.0078125,1,0.005,0,429,0,0,0,0.0,0
15,6,0.0078125,1,0.005,4,434,0,0,0,0.0,0
15,6,0.0078125,1,0.005,8,431,0,0,0,0.0,0
15,6,0.0078125,1,0.005,16,433,0,0,0,0.0,0
15,6,0.0078125,1,0.005,32,433,0,0,0,0.0,0
15,6,0.0078125,1,0.005,64,436,0,0,0,0.0,0
15,6,0.0078125,1,0.001,0,434,0,0,0,0.0,0
15,6,0.0078125,1,0.001,4,431,0,0,0,0.0,0
15,6,0.0078125,1,0.001,8,433,0,0,0,0.0,0
15,6,0.0078125,1,0.001,16,432,0,0,0,0.0,0
15,6,0.0078125,1,0.001,32,435,0,0,0,0.0,0
15,6,0.0078125,1,0.001,64,434,0,0,0,0.0,0
15,6,0.0078125,1,5.0E-4,0,426,0,0,0,0.0,0
15,6,0.0078125,1,5.0E-4,4,426,0,0,0,0.0,0
15,6,0.0078125,1,5.0E-4,8,425,0,0,0,0.0,0
15,6,0.0078125,1,5.0E-4,16,431,0,0,0,0.0,0
15,6,0.0078125,1,5.0E-4,32,429,0,0,0,0.0,0
15,6,0.0078125,1,5.0E-4,64,429,0,0,0,0.0,0
15,6,0.0078125,1,1.0E-4,0,425,0,0,0,0.0,0
15,6,0.0078125,1,1.0E-4,4,426,0,0,0,0.0,0
15,6,0.0078125,1,1.0E-4,8,425,0,0,0,0.0,0
15,6,0.0078125,1,1.0E-4,16,423,0,0,0,0.0,0
15,6,0.0078125,1,1.0E-4,32,423,0,0,0,0.0,0
15,6,0.0078125,1,1.0E-4,64,426,0,0,0,0.0,0
15,6,0.0078125,1,5.0E-5,0,429,0,0,0,0.0,0
15,6,0.0078125,1,5.0E-5,4,431,0,0,0,0.0,0
15,6,0.0078125,1,5.0E-5,8,425,0,0,0,0.0,0
15,6,0.0078125,1,5.0E-5,16,429,0,0,0,0.0,0
15,6,0.0078125,1,5.0E-5,32,431,0,0,0,0.0,0
15,6,0.0078125,1,5.0E-5,64,427,0,0,0,0.0,0
15,6,0.0078125,1,1.0E-5,0,430,0,0,0,0.0,0
15,6,0.0078125,1,1.0E-5,4,433,0,0,0,0.0,0
15,6,0.0078125,1,1.0E-5,8,434,0,0,0,0.0,0
15,6,0.0078125,1,1.0E-5,16,428,0,0,0,0.0,0
15,6,0.0078125,1,1.0E-5,32,428,0,0,0,0.0,0
15,6,0.0078125,1,1.0E-5,64,433,0,0,0,0.0,0
15,6,0.015625,0,0.01,0,434,0,0,0,0.0,0
15,6,0.015625,0,0.005,0,434,0,0,0,0.0,0
15,6,0.015625,0,0.001,0,425,0,0,0,0.0,0
15,6,0.015625,0,5.0E-4,0,428,0,0,0,0.0,0
15,6,0.015625,0,1.0E-4,0,437,0,0,0,0.0,0
15,6,0.015625,0,5.0E-5,0,434,0,0,0,0.0,0
15,6,0.015625,0,1.0E-5,0,428,0,0,0,0.0,0
15,6,0.015625,1,0.01,0,425,0,0,0,0.0,0
15,6,0.015625,1,0.01,4,424,0,0,0,0.0,0
15,6,0.015625,1,0.01,8,426,0,0,0,0.0,0
15,6,0.015625,1,0.01,16,427,0,0,0,0.0,0
15,6,0.015625,1,0.01,32,436,0,0,0,0.0,0
15,6,0.015625,1,0.01,64,432,0,0,0,0.0,0
15,6,0.015625,1,0.005,0,438,0,0,0,0.0,0
15,6,0.015625,1,0.005,4,426,0,0,0,0.0,0
15,6,0.015625,1,0.005,8,424,0,0,0,0.0,0
15,6,0.015625,1,0.005,16,428,0,0,0,0.0,0
15,6,0.015625,1,0.005,32,423,0,0,0,0.0,0
15,6,0.015625,1,0.005,64,431,0,0,0,0.0,0
15,6,0.015625,1,0.001,0,426,0,0,0,0.0,0
15,6,0.015625,1,0.001,4,425,0,0,0,0.0,0
15,6,0.015625,1,0.001,8,431,0,0,0,0.0,0
15,6,0.015625,1,0.001,16,429,0,0,0,0.0,0
15,6,0.015625,1,0.001,32,429,0,0,0,0.0,0
15,6,0.015625,1,0.001,64,430,1,0,0,0.0,0
15,6,0.015625,1,5.0E-4,0,433,0,0,0,0.0,0
15,6,0.015625,1,5.0E-4,4,423,0,0,0,0.0,0
15,6,0.015625,1,5.0E-4,8,429,0,0,0,0.0,0
15,6,0.015625,1,5.0E-4,16,423,0,0,0,0.0,0
15,6,0.015625,1,5.0E-4,32,434,0,0,0,0.0,0
15,6,0.015625,1,5.0E-4,64,426,0,0,0,0.0,0
15,6,0.015625,1,1.0E-4,0,428,0,0,0,0.0,0
15,6,0.015625,1,1.0E-4,4,430,0,0,0,0.0,0
15,6,0.015625,1,1.0E-4,8,424,0,0,0,0.0,0
15,6,0.015625,1,1.0E-4,16,432,0,0,0,0.0,0
15,6,0.015625,1,1.0E-4,32,431,0,0,0,0.0,0
15,6,0.015625,1,1.0E-4,64,433,0,0,0,0.0,0
15,6,0.015625,1,5.0E-5,0,432,0,0,0,0.0,0
15,6,0.015625,1,5.0E-5,4,433,0,0,0,0.0,0
15,6,0.015625,1,5.0E-5,8,433,0,0,0,0.0,0
15,6,0.015625,1,5.0E-5,16,433,0,0,0,0.0,0
15,6,0.015625,1,5.0E-5,32,432,0,0,0,0.0,0
15,6,0.015625,1,5.0E-5,64,432,0,0,0,0.0,0
15,6,0.015625,1,1.0E-5,0,434,0,0,0,0.0,0
15,6,0.015625,1,1.0E-5,4,433,0,0,0,0.0,0
15,6,0.015625,1,1.0E-5,8,435,0,0,0,0.0,0
15,6,0.015625,1,1.0E-5,16,433,0,0,0,0.0,0
15,6,0.015625,1,1.0E-5,32,427,0,0,0,0.0,0
15,6,0.015625,1,1.0E-5,64,436,0,0,0,0.0,0
15,6,0.03125,0,0.01,0,428,0,0,0,0.0,0
15,6,0.03125,0,0.005,0,429,0,0,0,0.0,0
15,6,0.03125,0,0.001,0,425,0,0,0,0.0,0
15,6,0.03125,0,5.0E-4,0,429,0,0,0,0.0,0
15,6,0.03125,0,1.0E-4,0,426,0,0,0,0.0,0
15,6,0.03125,0,5.0E-5,0,429,0,0,0,0.0,0
15,6,0.03125,0,1.0E-5,0,423,0,0,0,0.0,0
15,6,0.03125,1,0.01,0,429,0,0,0,0.0,0
15,6,0.03125,1,0.01,4,428,0,0,0,0.0,0
15,6,0.03125,1,0.01,8,427,0,0,0,0.0,0
15,6,0.03125,1,0.01,16,437,0,0,0,0.0,0
15,6,0.03125,1,0.01,32,432,0,0,0,0.0,0
15,6,0.03125,1,0.01,64,431,0,0,0,0.0,0
15,6,0.03125,1,0.005,0,424,0,0,0,0.0,0
15,6,0.03125,1,0.005,4,430,0,0,0,0.0,0
15,6,0.03125,1,0.005,8,426,0,0,0,0.0,0
15,6,0.03125,1,0.005,16,429,0,0,0,0.0,0
15,6,0.03125,1,0.005,32,426,0,0,0,0.0,0
15,6,0.03125,1,0.005,64,430,0,0,0,0.0,0
15,6,0.03125,1,0.001,0,432,0,0,0,0.0,0
15,6,0.03125,1,0.001,4,425,0,0,0,0.0,0
15,6,0.03125,1,0.001,8,432,0,0,0,0.0,0
15,6,0.03125,1,0.001,16,426,0,0,0,0.0,0
15,6,0.03125,1,0.001,32,428,0,0,0,0.0,0
15,6,0.03125,1,0.001,64,425,0,0,0,0.0,0
15,6,0.03125,1,5.0E-4,0,430,0,0,0,0.0,0
15,6,0.03125,1,5.0E-4,4,433,0,0,0,0.0,0
15,6,0.03125,1,5.0E-4,8,433,0,0,0,0.0,0
15,6,0.03125,1,5.0E-4,16,427,0,0,0,0.0,0
15,6,0.03125,1,5.0E-4,32,426,0,0,0,0.0,0
15,6,0.03125,1,5.0E-4,64,431,0,0,0,0.0,0
15,6,0.03125,1,1.0E-4,0,432,0,0,0,0.0,0
15,6,0.03125,1,1.0E-4,4,433,0,0,0,0.0,0
15,6,0.03125,1,1.0E-4,8,433,0,0,0,0.0,0
15,6,0.03125,1,1.0E-4,16,433,0,0,0,0.0,0
15,6,0.03125,1,1.0E-4,32,439,0,0,0,0.0,0
15,6,0.03125,1,1.0E-4,64,434,0,0,0,0.0,0
15,6,0.03125,1,5.0E-5,0,434,0,0,0,0.0,0
15,6,0.03125,1,5.0E-5,4,429,0,0,0,0.0,0
15,6,0.03125,1,5.0E-5,8,436,0,0,0,0.0,0
15,6,0.03125,1,5.0E-5,16,429,0,0,0,0.0,0
15,6,0.03125,1,5.0E-5,32,436,0,0,0,0.0,0
15,6,0.03125,1,5.0E-5,64,432,0,0,0,0.0,0
15,6,0.03125,1,1.0E-5,0,429,0,0,0,0.0,0
15,6,0.03125,1,1.0E-5,4,432,0,0,0,0.0,0
15,6,0.03125,1,1.0E-5,8,435,0,0,0,0.0,0
15,6,0.03125,1,1.0E-5,16,433,0,0,0,0.0,0
15,6,0.03125,1,1.0E-5,32,430,0,0,0,0.0,0
15,6,0.03125,1,1.0E-5,64,425,0,0,0,0.0,0
15,6,0.0625,0,0.01,0,427,0,0,0,0.0,0
15,6,0.0625,0,0.005,0,424,0,0,0,0.0,0
15,6,0.0625,0,0.001,0,425,0,0,0,0.0,0
15,6,0.0625,0,5.0E-4,0,433,0,0,0,0.0,0
15,6,0.0625,0,1.0E-4,0,436,0,0,0,0.0,0
15,6,0.0625,0,5.0E-5,0,434,0,0,0,0.0,0
15,6,0.0625,0,1.0E-5,0,434,0,0,0,0.0,0
15,6,0.0625,1,0.01,0,432,0,0,0,0.0,0
15,6,0.0625,1,0.01,4,432,0,0,0,0.0,0
15,6,0.0625,1,0.01,8,433,0,0,0,0.0,0
